Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,20,100,10000,1,22.5,22.5,10,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9
-0.0,-0.0,-10.839692518115044,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.21049136389047
-0.0,-0.0,-10.66558312997222,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.923454508185387,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.63101507909596
-0.0,-0.0,-10.096417337656021,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.781591586768627,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.317536555230618,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.931764222681522,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.66621458530426
-0.0,-0.0,-10.130007281899452,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.225897289812565
-0.0,-0.0,-10.192319698631763,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.028174750506878,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.867557555437088,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.141627833247185,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.236963825533167
-0.0,-0.0,-10.095406226813793,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.461457036435604
-0.0,-0.0,-9.81025667488575,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.100986055098474
-0.0,-0.0,-10.0697010345757,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.38267050124705
-0.0,-0.0,-10.127010714262724,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.931906994432211,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.004491202533245,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.894020937383175,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.581985499709845
-0.0,-0.0,-9.894252274185419,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.00659354776144
-0.0,-0.0,-10.225852996110916,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.607010200619698,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.902962855994701,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.488503441214561,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.268170721828938,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.36351009644568,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.271279897540808,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.498456487897784,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.192564561963081,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.901651695370674,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.705110974609852,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.420805083587766
-0.0,-0.0,-9.861525032669306,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.345310226082802,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.647543340921402,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.312884666025639,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.658852860331535,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.6893052123487
-0.0,-0.0,-10.0302524715662,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.775849007070065,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.320559062063694
-0.0,-0.0,-10.178594768047333,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.213502690196037,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.766512837260962,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.463327273726463,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.951472360640764,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.290884647518396,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.542349308729172,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.813340187072754
-0.0,-0.0,-10.262251235544682,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.417827352881432,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.259572454029694
-0.0,-0.0,-9.855993404984474,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.450091809034348,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.801694581052288,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.122654773294926,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.485037807375193,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.422239929437637
-0.0,-0.0,-9.859983697533607,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.820531666278839,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.521991364657879,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.940112516283989,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.831813655793667,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.73133714044525
-0.0,-0.0,-10.311113614588976,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.60885939002037,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.750170350074768,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.203824058175087,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.758387565612793,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.004510156810284,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.556061387062073,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.973275691270828,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.024146497249603,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.908902153372765,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.681177262216806,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.150735903531313,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.106746062636375,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.69536416977644,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0

-0.0,-0.0,-9.996071755886078,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.400060292333364
-0.0,-0.0,-10.023023664951324,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.370477871969342
-0.0,-0.0,-11.151481207460165,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.812622936442494,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.956803530454636,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.974969923496246,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.613829094916582
-0.0,-0.0,-10.381458919495344,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.029516413109377
-0.0,-0.0,-10.010713152587414,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.938710425049067,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.155478175729513,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.919668897986412,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.37483375146985
-0.0,-0.0,-10.010261685587466,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.531500961631536,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.490437790751457,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.164737771148793
-0.0,-0.0,-10.012237548828125,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.01851240452379
-0.0,-0.0,-10.774912278633565,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.70572425238788
-0.0,-0.0,-9.858840942382812,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.17328619211912
-0.0,-0.0,-10.142776310443878,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.369823392480612,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.937592465430498,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.165627176407725
-0.0,-0.0,-10.10727558284998,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.900285489857197
-0.0,-0.0,-10.190120615065098,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.758843250572681,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.41981651261449
-0.0,-0.0,-9.97699917294085,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.192677404731512,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.429889772087336
-0.0,-0.0,-10.202797316014767,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.658844336867332,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.81921160966158,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.647873908281326,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.272186846472323
-0.0,-0.0,-9.964256193488836,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.506058955565095,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.73302112519741,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.97571949660778,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.041678961366415,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.347055526450276
-0.0,-0.0,-9.983858477324247,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.322165243327618,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.201407541055232
-0.0,-0.0,-9.885793253779411,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.69584145024419
-0.0,-0.0,-10.16310340166092,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.301783211529255,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.041595287621021,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.607501909136772
-0.0,-0.0,-9.945885047316551,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.928908497095108,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.24218671466224
-0.0,-0.0,-10.272351149469614,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.01595050987089
-0.0,-0.0,-9.99425259232521,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.045210674405098,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.160654652863741,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.68849602714181,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.799437738955021,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.81601495295763
-0.0,-0.0,-9.672100320458412,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.275863621383905
-0.0,-0.0,-9.755236309021711,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.172358587384224,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.907066524028778,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.847778037190437,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.82561419904232,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.601367883384228
-0.0,-0.0,-10.030058071017265,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.996892747469246
-0.0,-0.0,-10.244699193164706,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.039593720808625
-0.0,-0.0,-10.064062006771564,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.617470607161522,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.8508039098233
-0.0,-0.0,-10.29592852294445,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.832759778015316
-0.0,-0.0,-9.829352955683134,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.749378751963377,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.732582109980285,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.107791056856513,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.711827427148819,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.327786639332771,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.408860981464386,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.118293542414904,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.96716383099556,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.392842711880803
-0.0,-0.0,-10.488152958452702,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.079699262976646,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.114334300160408
-0.0,-0.0,-10.799851536750793,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.370177773409523,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.849637556821108
-0.0,-0.0,-9.920719716697931,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.617353811860085,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.328488111495972,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.59843946248293,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.322852886281908
-0.0,-0.0,-10.364281181246042,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.736920904368162,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.82164647243917
-0.0,-0.0,-10.407700538635254,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.96043674647808,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.99006088078022,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.571399584412575,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.425953216850758
-0.0,-0.0,-9.565878689289093,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.99716491997242,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.570405878126621,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.086178004741669,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.095968283712864,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.289877776056528
-0.0,-0.0,-10.354432091116905,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.70884756743908,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.691337406635284,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.735761597752571,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.538704335689545,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.835701249539852
-0.0,-0.0,-10.142451647669077,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.763468071818352,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.918075643479824,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.026410445570946,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.991817936301231,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.78388610482216
-0.0,-0.0,-10.4644292332232,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.966756185516715,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.22770636714995
-0.0,-0.0,-10.29212161898613,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.72131186723709
-0.0,-0.0,-9.68843487650156,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0

-0.0,-0.0,-9.985639065504074,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.908054319676012
-0.0,-0.0,-10.023023664951324,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.370477871969342
-0.0,-0.0,-11.151481207460165,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.812622936442494,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.271733194589615
-0.0,-0.0,-9.956803530454636,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.974969923496246,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.613829094916582
-0.0,-0.0,-10.381458919495344,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.938215173780918,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.116489887237549,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.25794642418623,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.005559036508203
-0.0,-0.0,-9.961290024220943,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.060295285657048,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.449135039001703,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.220559790730476,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.948623657226562,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.797816620673984,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.858840942382812,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.065295822918415,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.213280953466892
-0.0,-0.0,-10.351056512445211,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.768948296085
-0.0,-0.0,-10.00921081006527,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.230946246534586,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.779731978662312
-0.0,-0.0,-10.135521937161684,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.758842825889587,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.201205972582102
-0.0,-0.0,-10.041889594867826,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.233889520168304,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.102553621865809,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.658843919634819,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.922238823026419,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.418102469295263,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.938932105898857,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.703405998647213
-0.0,-0.0,-10.698006801307201,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.445249229669571,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.99138467106968
-0.0,-0.0,-10.096188616007566,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.986176915466785,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.33057382516563
-0.0,-0.0,-9.83670960366726,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.39062823727727,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.929042041301727,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.267131499946117,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.232598978094757
-0.0,-0.0,-10.026268027722836,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.969468384981155,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.086732514202595,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.40703789331019
-0.0,-0.0,-10.141627833247185,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.94307278492488,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.423617616295815
-0.0,-0.0,-9.97771318256855,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.159447453916073,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.213957368396223,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.01437521725893,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.08378577977419
-0.0,-0.0,-9.989728845655918,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.93601132184267,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.890392349567264
-0.0,-0.0,-9.859940260648727,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.242550402879715,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.718580351676792,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.876669138669968,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.841353744268417,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.127306673675776
-0.0,-0.0,-10.070946887135506,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.382435047999024,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.042271718382835,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.046759522520006
-0.0,-0.0,-10.709927819669247,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.19716652110219,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.856829712167382,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-10.769828267395496,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
